cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
1,11385727589375,11385727605734,11385727641880,16.359,36.146,52.505,0
2,11385747589375,11385747601156,11385747637146,11.781,35.990,47.771,0
3,11385767589375,11385767598714,11385767634599,9.339,35.885,45.224,0
4,11385787589375,11385787598667,11385787634553,9.292,35.886,45.178,0
5,11385807589375,11385807626537,11385807667839,37.162,41.302,78.464,0
6,11385827589375,11385827608834,11385827645293,19.459,36.459,55.918,0
7,11385847589375,11385847598684,11385847634725,9.309,36.041,45.350,0
8,11385867589375,11385867598325,11385867634210,8.950,35.885,44.835,0
9,11385887589375,11385887599059,11385887634945,9.684,35.886,45.570,0
10,11385907589375,11385907598804,11385907634690,9.429,35.886,45.315,0
11,11385927589375,11385927598289,11385927634122,8.914,35.833,44.747,0
12,11385947589375,11385947608503,11385947645013,19.128,36.510,55.638,0
13,11385967589375,11385967598717,11385967634706,9.342,35.989,45.331,0
14,11385987589375,11385987598149,11385987634139,8.774,35.990,44.764,0
15,11386007589375,11386007598832,11386007634717,9.457,35.885,45.342,0
16,11386027589375,11386027598316,11386027634202,8.941,35.886,44.827,0
17,11386047589375,11386047598218,11386047634103,8.843,35.885,44.728,0
18,11386067589375,11386067598119,11386067634004,8.744,35.885,44.629,0
19,11386087589375,11386087598437,11386087634322,9.062,35.885,44.947,0
20,11386107589375,11386107598078,11386107633963,8.703,35.885,44.588,0
21,11386127589375,11386127598187,11386127634073,8.812,35.886,44.698,0
22,11386147589375,11386147598089,11386147633974,8.714,35.885,44.599,0
23,11386167589375,11386167598146,11386167634032,8.771,35.886,44.657,0
24,11386187589375,11386187597683,11386187633620,8.308,35.937,44.245,0
25,11386207589375,11386207597741,11386207633626,8.366,35.885,44.251,0
26,11386227589375,11386227597902,11386227633840,8.527,35.938,44.465,0
27,11386247589375,11386247598064,11386247633949,8.689,35.885,44.574,0
28,11386267589375,11386267597809,11386267633694,8.434,35.885,44.319,0
29,11386287589375,11386287597762,11386287633648,8.387,35.886,44.273,0
30,11386307589375,11386307597612,11386307633549,8.237,35.937,44.174,0
31,11386327589375,11386327597878,11386327633763,8.503,35.885,44.388,0
32,11386347589375,11386347597675,11386347633612,8.300,35.937,44.237,0
33,11386367589375,11386367597836,11386367633722,8.461,35.886,44.347,0
34,11386387589375,11386387597946,11386387633883,8.571,35.937,44.508,0
35,11386407589375,11386407597795,11386407633681,8.420,35.886,44.306,0
36,11386427589375,11386427597905,11386427633790,8.530,35.885,44.415,0
37,11386447589375,11386447598015,11386447633900,8.640,35.885,44.525,0
38,11386467589375,11386467598176,11386467634114,8.801,35.938,44.739,0
39,11386487589375,11386487598078,11386487633963,8.703,35.885,44.588,0
40,11386507589375,11386507597979,11386507633812,8.604,35.833,44.437,0
41,11386527589375,11386527597880,11386527633765,8.505,35.885,44.390,0
42,11386547589375,11386547603146,11386547639031,13.771,35.885,49.656,0
43,11386567589375,11386567598152,11386567634037,8.777,35.885,44.662,0
44,11386587589375,11386587597792,11386587633730,8.417,35.938,44.355,0
45,11386607589375,11386607597902,11386607633839,8.527,35.937,44.464,0
46,11386627589375,11386627597699,11386627633584,8.324,35.885,44.209,0
47,11386647589375,11386647597809,11386647633694,8.434,35.885,44.319,0
48,11386667589375,11386667597866,11386667633752,8.491,35.886,44.377,0
49,11386687589375,11386687597820,11386687633705,8.445,35.885,44.330,0
50,11386707589375,11386707597773,11386707633658,8.398,35.885,44.283,0
51,11386727589375,11386727598404,11386727634289,9.029,35.885,44.914,0
52,11386747589375,11386747597888,11386747633774,8.513,35.886,44.399,0
53,11386767589375,11386767597894,11386767633779,8.519,35.885,44.404,0
54,11386787589375,11386787597743,11386787633680,8.368,35.937,44.305,0
55,11386807589375,11386807597696,11386807633582,8.321,35.886,44.207,0
56,11386827589375,11386827618900,11386827655254,29.525,36.354,65.879,0
57,11386847589375,11386847613749,11386847650103,24.374,36.354,60.728,0
58,11386867589375,11386867598494,11386867634379,9.119,35.885,45.004,0
59,11386887589375,11386887599906,11386887636051,10.531,36.145,46.676,0
60,11386907589375,11386907598349,11386907634234,8.974,35.885,44.859,0
61,11386927589375,11386927598094,11386927633979,8.719,35.885,44.604,0
62,11386947589375,11386947606797,11386947642891,17.422,36.094,53.516,0
63,11386967589375,11386967599042,11386967634927,9.667,35.885,45.552,0
64,11386987589375,11386987598266,11386987634152,8.891,35.886,44.777,0
65,11387007589375,11387007597907,11387007633792,8.532,35.885,44.417,0
66,11387027589375,11387027598017,11387027633954,8.642,35.937,44.579,0
67,11387047589375,11387047598751,11387047634637,9.376,35.886,45.262,0
68,11387067589375,11387067598444,11387067634330,9.069,35.886,44.955,0
69,11387087589375,11387087599335,11387087635221,9.960,35.886,45.846,0
70,11387107589375,11387107597830,11387107633768,8.455,35.938,44.393,0
71,11387127589375,11387127597784,11387127633669,8.409,35.885,44.294,0
72,11387147589375,11387147598102,11387147633987,8.727,35.885,44.612,0
73,11387167589375,11387167597951,11387167633836,8.576,35.885,44.461,0
74,11387187589375,11387187597852,11387187633737,8.477,35.885,44.362,0
75,11387207589375,11387207599004,11387207634889,9.629,35.885,45.514,0
76,11387227589375,11387227597811,11387227633696,8.436,35.885,44.321,0
77,11387247589375,11387247597817,11387247633702,8.442,35.885,44.327,0
78,11387267589375,11387267598187,11387267634072,8.812,35.885,44.697,0
79,11387287589375,11387287598088,11387287634129,8.713,36.041,44.754,0
80,11387307589375,11387307597781,11387307633718,8.406,35.937,44.343,0
81,11387327589375,11387327598099,11387327633984,8.724,35.885,44.609,0
82,11387347589375,11387347598000,11387347633937,8.625,35.937,44.562,0
83,11387367589375,11387367597849,11387367633735,8.474,35.886,44.360,0
84,11387387589375,11387387597855,11387387633740,8.480,35.885,44.365,0
85,11387407589375,11387407597912,11387407633798,8.537,35.886,44.423,0
86,11387427589375,11387427597970,11387427633855,8.595,35.885,44.480,0
87,11387447589375,11387447598027,11387447633913,8.652,35.886,44.538,0
88,11387467589375,11387467597616,11387467633501,8.241,35.885,44.126,0
89,11387487589375,11387487597726,11387487633611,8.351,35.885,44.236,0
90,11387507589375,11387507597835,11387507633721,8.460,35.886,44.346,0
91,11387527589375,11387527597737,11387527633622,8.362,35.885,44.247,0
92,11387547589375,11387547597846,11387547633732,8.471,35.886,44.357,0
93,11387567589375,11387567598060,11387567633945,8.685,35.885,44.570,0
94,11387587589375,11387587597805,11387587633690,8.430,35.885,44.315,0
95,11387607589375,11387607597863,11387607633800,8.488,35.937,44.425,0
96,11387627589375,11387627597816,11387627633753,8.441,35.937,44.378,0
97,11387647589375,11387647597769,11387647633655,8.394,35.886,44.280,0
98,11387667589375,11387667597671,11387667633556,8.296,35.885,44.181,0
99,11387687589375,11387687598041,11387687633926,8.666,35.885,44.551,0
100,11387707589375,11387707597734,11387707633619,8.359,35.885,44.244,0
101,11387727589375,11387727598781,11387727634666,9.406,35.885,45.291,0
102,11387747589375,11387747598057,11387747633942,8.682,35.885,44.567,0
103,11387767589375,11387767598531,11387767634365,9.156,35.834,44.990,0
104,11387787589375,11387787597860,11387787633745,8.485,35.885,44.370,0
105,11387807589375,11387807598386,11387807634271,9.011,35.885,44.896,0
106,11387827589375,11387827598287,11387827634173,8.912,35.886,44.798,0
107,11387847589375,11387847621886,11387847658449,32.511,36.563,69.074,0
108,11387867589375,11387867635017,11387867671371,45.642,36.354,81.996,0
109,11387887589375,11387887605647,11387887641793,16.272,36.146,52.418,0
110,11387907589375,11387907598153,11387907634194,8.778,36.041,44.819,0
111,11387927589375,11387927598523,11387927634408,9.148,35.885,45.033,0
112,11387947589375,11387947607278,11387947643424,17.903,36.146,54.049,0
113,11387967589375,11387967608534,11387967644471,19.159,35.937,55.096,0
114,11387987589375,11387987598175,11387987634112,8.800,35.937,44.737,0
115,11388007589375,11388007600316,11388007650003,10.941,49.687,60.628,0
116,11388027589375,11388027605946,11388027642040,16.571,36.094,52.665,0
117,11388047589375,11388047601212,11388047637305,11.837,36.093,47.930,0
118,11388067589375,11388067598144,11388067634030,8.769,35.886,44.655,0
119,11388087589375,11388087599139,11388087635077,9.764,35.938,45.702,0
120,11388107589375,11388107598572,11388107634509,9.197,35.937,45.134,0
121,11388127589375,11388127598265,11388127634150,8.890,35.885,44.775,0
122,11388147589375,11388147598010,11388147633895,8.635,35.885,44.520,0
123,11388167589375,11388167598380,11388167634265,9.005,35.885,44.890,0
124,11388187589375,11388187597969,11388187633854,8.594,35.885,44.479,0
125,11388207589375,11388207598183,11388207634068,8.808,35.885,44.693,0
126,11388227589375,11388227598084,11388227634021,8.709,35.937,44.646,0
127,11388247589375,11388247598141,11388247634027,8.766,35.886,44.652,0
128,11388267589375,11388267598199,11388267634084,8.824,35.885,44.709,0
129,11388287589375,11388287598048,11388287633933,8.673,35.885,44.558,0
130,11388307589375,11388307597741,11388307633626,8.366,35.885,44.251,0
131,11388327589375,11388327597694,11388327633632,8.319,35.938,44.257,0
132,11388347589375,11388347597752,11388347633637,8.377,35.885,44.262,0
133,11388367589375,11388367597705,11388367633591,8.330,35.886,44.216,0
134,11388387589375,11388387597659,11388387633544,8.284,35.885,44.169,0
135,11388407589375,11388407598289,11388407634174,8.914,35.885,44.799,0
136,11388427589375,11388427597774,11388427633659,8.399,35.885,44.284,0
137,11388447589375,11388447597675,11388447633560,8.300,35.885,44.185,0
138,11388467589375,11388467597785,11388467633670,8.410,35.885,44.295,0
139,11388487589375,11388487597582,11388487633519,8.207,35.937,44.144,0
140,11388507589375,11388507597848,11388507633733,8.473,35.885,44.358,0
141,11388527589375,11388527598061,11388527633947,8.686,35.886,44.572,0
142,11388547589375,11388547597806,11388547633692,8.431,35.886,44.317,0
143,11388567589375,11388567598072,11388567633958,8.697,35.886,44.583,0
144,11388587589375,11388587597817,11388587633703,8.442,35.886,44.328,0
145,11388607589375,11388607597823,11388607633708,8.448,35.885,44.333,0
146,11388627589375,11388627597620,11388627633505,8.245,35.885,44.130,0
147,11388647589375,11388647597990,11388647633875,8.615,35.885,44.500,0
148,11388667589375,11388667597683,11388667633568,8.308,35.885,44.193,0
149,11388687589375,11388687598209,11388687634094,8.834,35.885,44.719,0
150,11388707589375,11388707597798,11388707633735,8.423,35.937,44.360,0
151,11388727589375,11388727597855,11388727633741,8.480,35.886,44.366,0
152,11388747589375,11388747597705,11388747633590,8.330,35.885,44.215,0
153,11388767589375,11388767597971,11388767633856,8.596,35.885,44.481,0
154,11388787589375,11388787597924,11388787633861,8.549,35.937,44.486,0
155,11388807589375,11388807597825,11388807633763,8.450,35.938,44.388,0
156,11388827589375,11388827597726,11388827633612,8.351,35.886,44.237,0
157,11388847589375,11388847597680,11388847633565,8.305,35.885,44.190,0
158,11388867589375,11388867597685,11388867633571,8.310,35.886,44.196,0
159,11388887589375,11388887617170,11388887653680,27.795,36.510,64.305,0
160,11388907589375,11388907613529,11388907649831,24.154,36.302,60.456,0
161,11388927589375,11388927598170,11388927634212,8.795,36.042,44.837,0
162,11388947589375,11388947609999,11388947646144,20.624,36.145,56.769,0
163,11388967589375,11388967599171,11388967635004,9.796,35.833,45.629,0
164,11388987589375,11388987598030,11388987633916,8.655,35.886,44.541,0
165,11389007589375,11389007598192,11389007634077,8.817,35.885,44.702,0
166,11389027589375,11389027598041,11389027633927,8.666,35.886,44.552,0
167,11389047589375,11389047598515,11389047634401,9.140,35.886,45.026,0
168,11389067589375,11389067598313,11389067634198,8.938,35.885,44.823,0
169,11389087589375,11389087598578,11389087634412,9.203,35.834,45.037,0
170,11389107589375,11389107598011,11389107633896,8.636,35.885,44.521,0
171,11389127589375,11389127598641,11389127634579,9.266,35.938,45.204,0
172,11389147589375,11389147598230,11389147634115,8.855,35.885,44.740,0
173,11389167589375,11389167599329,11389167635215,9.954,35.886,45.840,0
174,11389187589375,11389187598033,11389187633918,8.658,35.885,44.543,0
175,11389207589375,11389207598819,11389207634809,9.444,35.990,45.434,0
176,11389227589375,11389227598096,11389227633981,8.721,35.885,44.606,0
177,11389247589375,11389247598153,11389247634038,8.778,35.885,44.663,0
178,11389267589375,11389267598054,11389267633940,8.679,35.886,44.565,0
179,11389287589375,11389287598685,11389287634570,9.310,35.885,45.195,0
180,11389307589375,11389307598013,11389307633951,8.638,35.938,44.576,0
181,11389327589375,11389327597862,11389327633748,8.487,35.886,44.373,0
182,11389347589375,11389347597868,11389347633805,8.493,35.937,44.430,0
183,11389367589375,11389367598134,11389367634175,8.759,36.041,44.800,0
184,11389387589375,11389387602983,11389387638920,13.608,35.937,49.545,0
185,11389407589375,11389407598145,11389407634030,8.770,35.885,44.655,0
186,11389427589375,11389427597785,11389427633671,8.410,35.886,44.296,0
187,11389447589375,11389447597687,11389447633572,8.312,35.885,44.197,0
188,11389467589375,11389467598005,11389467633890,8.630,35.885,44.515,0
189,11389487589375,11389487598114,11389487633999,8.739,35.885,44.624,0
190,11389507589375,11389507597963,11389507633849,8.588,35.886,44.474,0
191,11389527589375,11389527597917,11389527633854,8.542,35.937,44.479,0
192,11389547589375,11389547597974,11389547633860,8.599,35.886,44.485,0
193,11389567589375,11389567597876,11389567633761,8.501,35.885,44.386,0
194,11389587589375,11389587597933,11389587633818,8.558,35.885,44.443,0
195,11389607589375,11389607598043,11389607633928,8.668,35.885,44.553,0
196,11389627589375,11389627597684,11389627633569,8.309,35.885,44.194,0
197,11389647589375,11389647597689,11389647633574,8.314,35.885,44.199,0
198,11389667589375,11389667597694,11389667633580,8.319,35.886,44.205,0
199,11389687589375,11389687597700,11389687633585,8.325,35.885,44.210,0
200,11389707589375,11389707597809,11389707633695,8.434,35.886,44.320,0
201,11389727589375,11389727599794,11389727635679,10.419,35.885,46.304,0
202,11389747589375,11389747597977,11389747633862,8.602,35.885,44.487,0
203,11389767589375,11389767598711,11389767634596,9.336,35.885,45.221,0
204,11389787589375,11389787598040,11389787633873,8.665,35.833,44.498,0
205,11389807589375,11389807598149,11389807634034,8.774,35.885,44.659,0
206,11389827589375,11389827597946,11389827633884,8.571,35.938,44.509,0
207,11389847589375,11389847597952,11389847633837,8.577,35.885,44.462,0
208,11389867589375,11389867597853,11389867633738,8.478,35.885,44.363,0
209,11389887589375,11389887597963,11389887633848,8.588,35.885,44.473,0
210,11389907589375,11389907632759,11389907669322,43.384,36.563,79.947,0
211,11389927589375,11389927620369,11389927677869,30.994,57.500,88.494,0
212,11389947589375,11389947610114,11389947646572,20.739,36.458,57.197,0
213,11389967589375,11389967599130,11389967635067,9.755,35.937,45.692,0
214,11389987589375,11389987598198,11389987634083,8.823,35.885,44.708,0
215,11390007589375,11390007598099,11390007633985,8.724,35.886,44.610,0
216,11390027589375,11390027598105,11390027633990,8.730,35.885,44.615,0
217,11390047589375,11390047598006,11390047633891,8.631,35.885,44.516,0
218,11390067589375,11390067598168,11390067634053,8.793,35.885,44.678,0
219,11390087589375,11390087598121,11390087634006,8.746,35.885,44.631,0
220,11390107589375,11390107598335,11390107634220,8.960,35.885,44.845,0
221,11390127589375,11390127598236,11390127634121,8.861,35.885,44.746,0
222,11390147589375,11390147598085,11390147633970,8.710,35.885,44.595,0
223,11390167589375,11390167598768,11390167634653,9.393,35.885,45.278,0
224,11390187589375,11390187598044,11390187633929,8.669,35.885,44.554,0
225,11390207589375,11390207598206,11390207634091,8.831,35.885,44.716,0
226,11390227589375,11390227597899,11390227633784,8.524,35.885,44.409,0
227,11390247589375,11390247597852,11390247633737,8.477,35.885,44.362,0
228,11390267589375,11390267597909,11390267633847,8.534,35.938,44.472,0
229,11390287589375,11390287598019,11390287633904,8.644,35.885,44.529,0
230,11390307589375,11390307597972,11390307633858,8.597,35.886,44.483,0
231,11390327589375,11390327598551,11390327634436,9.176,35.885,45.061,0
232,11390347589375,11390347598869,11390347634754,9.494,35.885,45.379,0
233,11390367589375,11390367598197,11390367634134,8.822,35.937,44.759,0
234,11390387589375,11390387597838,11390387633723,8.463,35.885,44.348,0
235,11390407589375,11390407598052,11390407633937,8.677,35.885,44.562,0
236,11390427589375,11390427598057,11390427633942,8.682,35.885,44.567,0
237,11390447589375,11390447597958,11390447633896,8.583,35.938,44.521,0
238,11390467589375,11390467597807,11390467633745,8.432,35.938,44.370,0
239,11390487589375,11390487597761,11390487633646,8.386,35.885,44.271,0
240,11390507589375,11390507597870,11390507633756,8.495,35.886,44.381,0
241,11390527589375,11390527597824,11390527633709,8.449,35.885,44.334,0
242,11390547589375,11390547597829,11390547633714,8.454,35.885,44.339,0
243,11390567589375,11390567598824,11390567634709,9.449,35.885,45.334,0
244,11390587589375,11390587597996,11390587633881,8.621,35.885,44.506,0
245,11390607589375,11390607598002,11390607633887,8.627,35.885,44.512,0
246,11390627589375,11390627597695,11390627633632,8.320,35.937,44.257,0
247,11390647589375,11390647597752,11390647633637,8.377,35.885,44.262,0
248,11390667589375,11390667597966,11390667633851,8.591,35.885,44.476,0
249,11390687589375,11390687597919,11390687633804,8.544,35.885,44.429,0
250,11390707589375,11390707597820,11390707633706,8.445,35.886,44.331,0
251,11390727589375,11390727597826,11390727633711,8.451,35.885,44.336,0
252,11390747589375,11390747597779,11390747633664,8.404,35.885,44.289,0
253,11390767589375,11390767597785,11390767633670,8.410,35.885,44.295,0
254,11390787589375,11390787597738,11390787633675,8.363,35.937,44.300,0
255,11390807589375,11390807603004,11390807638889,13.629,35.885,49.514,0
256,11390827589375,11390827598113,11390827633999,8.738,35.886,44.624,0
257,11390847589375,11390847597858,11390847633744,8.483,35.886,44.369,0
258,11390867589375,11390867597760,11390867633645,8.385,35.885,44.270,0
259,11390887589375,11390887597713,11390887633598,8.338,35.885,44.223,0
260,11390907589375,11390907597823,11390907633708,8.448,35.885,44.333,0
261,11390927589375,11390927597828,11390927633765,8.453,35.937,44.390,0
262,11390947589375,11390947617781,11390947654448,28.406,36.667,65.073,0
263,11390967589375,11390967609089,11390967645599,19.714,36.510,56.224,0
264,11390987589375,11390987598469,11390987634354,9.094,35.885,44.979,0
265,11391007589375,11391007598579,11391007634464,9.204,35.885,45.089,0
266,11391027589375,11391027598324,11391027634209,8.949,35.885,44.834,0
267,11391047589375,11391047598173,11391047634058,8.798,35.885,44.683,0
268,11391067589375,11391067599428,11391067635314,10.053,35.886,45.939,0
269,11391087589375,11391087598236,11391087634121,8.861,35.885,44.746,0
270,11391107589375,11391107598085,11391107633970,8.710,35.885,44.595,0
271,11391127589375,11391127598038,11391127633924,8.663,35.886,44.549,0
272,11391147589375,11391147598148,11391147634033,8.773,35.885,44.658,0
273,11391167589375,11391167598310,11391167634195,8.935,35.885,44.820,0
274,11391187589375,11391187597898,11391187633784,8.523,35.886,44.409,0
275,11391207589375,11391207599831,11391207635716,10.456,35.885,46.341,0
276,11391227589375,11391227598274,11391227634159,8.899,35.885,44.784,0
277,11391247589375,11391247598071,11391247633956,8.696,35.885,44.581,0
278,11391267589375,11391267598076,11391267633962,8.701,35.886,44.587,0
279,11391287589375,11391287598238,11391287634123,8.863,35.885,44.748,0
280,11391307589375,11391307598139,11391307634024,8.764,35.885,44.649,0
281,11391327589375,11391327597780,11391327633665,8.405,35.885,44.290,0
282,11391347589375,11391347597629,11391347633514,8.254,35.885,44.139,0
283,11391367589375,11391367598155,11391367634041,8.780,35.886,44.666,0
284,11391387589375,11391387597848,11391387633734,8.473,35.886,44.359,0
285,11391407589375,11391407598270,11391407634156,8.895,35.886,44.781,0
286,11391427589375,11391427598068,11391427633953,8.693,35.885,44.578,0
287,11391447589375,11391447598281,11391447634166,8.906,35.885,44.791,0
288,11391467589375,11391467598026,11391467633911,8.651,35.885,44.536,0
289,11391487589375,11391487597980,11391487633865,8.605,35.885,44.490,0
290,11391507589375,11391507599235,11391507635120,9.860,35.885,45.745,0
291,11391527589375,11391527598303,11391527634188,8.928,35.885,44.813,0
292,11391547589375,11391547598100,11391547633985,8.725,35.885,44.610,0
293,11391567589375,11391567597793,11391567633678,8.418,35.885,44.303,0
294,11391587589375,11391587597798,11391587633684,8.423,35.886,44.309,0
295,11391607589375,11391607597960,11391607633845,8.585,35.885,44.470,0
296,11391627589375,11391627597861,11391627633746,8.486,35.885,44.371,0
297,11391647589375,11391647597919,11391647633804,8.544,35.885,44.429,0
298,11391667589375,11391667597768,11391667633653,8.393,35.885,44.278,0
299,11391687589375,11391687597773,11391687633659,8.398,35.886,44.284,0
300,11391707589375,11391707598039,11391707633924,8.664,35.885,44.549,0
301,11391727589375,11391727599659,11391727635544,10.284,35.885,46.169,0
302,11391747589375,11391747597998,11391747633883,8.623,35.885,44.508,0
303,11391767589375,11391767598264,11391767634149,8.889,35.885,44.774,0
304,11391787589375,11391787598009,11391787633894,8.634,35.885,44.519,0
305,11391807589375,11391807598170,11391807634004,8.795,35.834,44.629,0
306,11391827589375,11391827597863,11391827633749,8.488,35.886,44.374,0
307,11391847589375,11391847597712,11391847633598,8.337,35.886,44.223,0
308,11391867589375,11391867597718,11391867633603,8.343,35.885,44.228,0
309,11391887589375,11391887598140,11391887634025,8.765,35.885,44.650,0
310,11391907589375,11391907598093,11391907634031,8.718,35.938,44.656,0
311,11391927589375,11391927597890,11391927633776,8.515,35.886,44.401,0
312,11391947589375,11391947608156,11391947644458,18.781,36.302,55.083,0
313,11391967589375,11391967629151,11391967665765,39.776,36.614,76.390,0
314,11391987589375,11391987626865,11391987663531,37.490,36.666,74.156,0
315,11392007589375,11392007603120,11392007639578,13.745,36.458,50.203,0
316,11392027589375,11392027598282,11392027634115,8.907,35.833,44.740,0
317,11392047589375,11392047598339,11392047634225,8.964,35.886,44.850,0
318,11392067589375,11392067598189,11392067634074,8.814,35.885,44.699,0
319,11392087589375,11392087598194,11392087634079,8.819,35.885,44.704,0
320,11392107589375,11392107598251,11392107634085,8.876,35.834,44.710,0
321,11392127589375,11392127598413,11392127634298,9.038,35.885,44.923,0
322,11392147589375,11392147598002,11392147633887,8.627,35.885,44.512,0
323,11392167589375,11392167598111,11392167633997,8.736,35.886,44.622,0
324,11392187589375,11392187598013,11392187633898,8.638,35.885,44.523,0
325,11392207589375,11392207598539,11392207634476,9.164,35.937,45.101,0
326,11392227589375,11392227603440,11392227639325,14.065,35.885,49.950,0
327,11392247589375,11392247598654,11392247634539,9.279,35.885,45.164,0
328,11392267589375,11392267598295,11392267634180,8.920,35.885,44.805,0
329,11392287589375,11392287597988,11392287633821,8.613,35.833,44.446,0
330,11392307589375,11392307597837,11392307633722,8.462,35.885,44.347,0
331,11392327589375,11392327597894,11392327633779,8.519,35.885,44.404,0
332,11392347589375,11392347597900,11392347633785,8.525,35.885,44.410,0
333,11392367589375,11392367598218,11392367634103,8.843,35.885,44.728,0
334,11392387589375,11392387597910,11392387633796,8.535,35.886,44.421,0
335,11392407589375,11392407598280,11392407634218,8.905,35.938,44.843,0
336,11392427589375,11392427597973,11392427633859,8.598,35.886,44.484,0
337,11392447589375,11392447597822,11392447633708,8.447,35.886,44.333,0
338,11392467589375,11392467597776,11392467633713,8.401,35.937,44.338,0
339,11392487589375,11392487597885,11392487633771,8.510,35.886,44.396,0
340,11392507589375,11392507597943,11392507633828,8.568,35.885,44.453,0
341,11392527589375,11392527597792,11392527633677,8.417,35.885,44.302,0
342,11392547589375,11392547597849,11392547633735,8.474,35.886,44.360,0
343,11392567589375,11392567597699,11392567633584,8.324,35.885,44.209,0
344,11392587589375,11392587597808,11392587633693,8.433,35.885,44.318,0
345,11392607589375,11392607598074,11392607633959,8.699,35.885,44.584,0
346,11392627589375,11392627598184,11392627634069,8.809,35.885,44.694,0
347,11392647589375,11392647598918,11392647634803,9.543,35.885,45.428,0
348,11392667589375,11392667598038,11392667633923,8.663,35.885,44.548,0
349,11392687589375,11392687597887,11392687633773,8.512,35.886,44.398,0
350,11392707589375,11392707597789,11392707633674,8.414,35.885,44.299,0
351,11392727589375,11392727598106,11392727633992,8.731,35.886,44.617,0
352,11392747589375,11392747597799,11392747633685,8.424,35.886,44.310,0
353,11392767589375,11392767597857,11392767633742,8.482,35.885,44.367,0
354,11392787589375,11392787597758,11392787633643,8.383,35.885,44.268,0
355,11392807589375,11392807597816,11392807633701,8.441,35.885,44.326,0
356,11392827589375,11392827597769,11392827633654,8.394,35.885,44.279,0
357,11392847589375,11392847598087,11392847633972,8.712,35.885,44.597,0
358,11392867589375,11392867598248,11392867634134,8.873,35.886,44.759,0
359,11392887589375,11392887597785,11392887633722,8.410,35.937,44.347,0
360,11392907589375,11392907597895,11392907633780,8.520,35.885,44.405,0
361,11392927589375,11392927597744,11392927633629,8.369,35.885,44.254,0
362,11392947589375,11392947608582,11392947644676,19.207,36.094,55.301,0
363,11392967589375,11392967599369,11392967635254,9.994,35.885,45.879,0
364,11392987589375,11392987598177,11392987634062,8.802,35.885,44.687,0
365,11393007589375,11393007620161,11393007656411,30.786,36.250,67.036,0
366,11393027589375,11393027606104,11393027642510,16.729,36.406,53.135,0
367,11393047589375,11393047598349,11393047634391,8.974,36.042,45.016,0
368,11393067589375,11393067598563,11393067634448,9.188,35.885,45.073,0
369,11393087589375,11393087598256,11393087634141,8.881,35.885,44.766,0
370,11393107589375,11393107598157,11393107634042,8.782,35.885,44.667,0
371,11393127589375,11393127598266,11393127634152,8.891,35.886,44.777,0
372,11393147589375,11393147598063,11393147633949,8.688,35.886,44.574,0
373,11393167589375,11393167598329,11393167634215,8.954,35.886,44.840,0
374,11393187589375,11393187598126,11393187634012,8.751,35.886,44.637,0
375,11393207589375,11393207598236,11393207634121,8.861,35.885,44.746,0
376,11393227589375,11393227598345,11393227634283,8.970,35.938,44.908,0
377,11393247589375,11393247597882,11393247633767,8.507,35.885,44.392,0
378,11393267589375,11393267597992,11393267633877,8.617,35.885,44.502,0
379,11393287589375,11393287598674,11393287634559,9.299,35.885,45.184,0
380,11393307589375,11393307598211,11393307634096,8.836,35.885,44.721,0
381,11393327589375,11393327599310,11393327635195,9.935,35.885,45.820,0
382,11393347589375,11393347598013,11393347633951,8.638,35.938,44.576,0
383,11393367589375,11393367597914,11393367633852,8.539,35.938,44.477,0
384,11393387589375,11393387598076,11393387633961,8.701,35.885,44.586,0
385,11393407589375,11393407597873,11393407633758,8.498,35.885,44.383,0
386,11393427589375,11393427597826,11393427633764,8.451,35.938,44.389,0
387,11393447589375,11393447598405,11393447634342,9.030,35.937,44.967,0
388,11393467589375,11393467597941,11393467633827,8.566,35.886,44.452,0
389,11393487589375,11393487597686,11393487633624,8.311,35.938,44.249,0
390,11393507589375,11393507598056,11393507633994,8.681,35.938,44.619,0
391,11393527589375,11393527598010,11393527633895,8.635,35.885,44.520,0
392,11393547589375,11393547597807,11393547633692,8.432,35.885,44.317,0
393,11393567589375,11393567598020,11393567633906,8.645,35.886,44.531,0
394,11393587589375,11393587597765,11393587633651,8.390,35.886,44.276,0
395,11393607589375,11393607597719,11393607633604,8.344,35.885,44.229,0
396,11393627589375,11393627597620,11393627633557,8.245,35.937,44.182,0
397,11393647589375,11393647602886,11393647638823,13.511,35.937,49.448,0
398,11393667589375,11393667597891,11393667633776,8.516,35.885,44.401,0
399,11393687589375,11393687598105,11393687633990,8.730,35.885,44.615,0
400,11393707589375,11393707597850,11393707633735,8.475,35.885,44.360,0
401,11393727589375,11393727599157,11393727635043,9.782,35.886,45.668,0
402,11393747589375,11393747598069,11393747633954,8.694,35.885,44.579,0
403,11393767589375,11393767598491,11393767634376,9.116,35.885,45.001,0
404,11393787589375,11393787597924,11393787633809,8.549,35.885,44.434,0
405,11393807589375,11393807599283,11393807635168,9.908,35.885,45.793,0
406,11393827589375,11393827598091,11393827633976,8.716,35.885,44.601,0
407,11393847589375,11393847597836,11393847633721,8.461,35.885,44.346,0
408,11393867589375,11393867597685,11393867633622,8.310,35.937,44.247,0
409,11393887589375,11393887598055,11393887633940,8.680,35.885,44.565,0
410,11393907589375,11393907598268,11393907634154,8.893,35.886,44.779,0
